i1	12.81776	16.22147	1169.974	3829.064	6.21237	0.22027	0.84585	0.66918	0.30808	1.55923	
i1	12.86373	28.44539	1992.879	6017.512	1.91857	0.94911	0.53455	0.19575	0.30199	0.97748	
i1	12.91042	12.47688	1042.466	2772.26	10.16609	0.57813	0.81255	0.66444	0.25993	0.19852	
i1	12.93286	12.68306	1436.204	7885.006	11.77811	0.90862	0.82416	0.39599	0.28382	0.84157	
i1	12.95043	1.79123	1050.77	3859.579	10.11406	0.47397	0.20288	0.96252	0.30564	1.4366	
i1	12.99556	3.26591	671.0817	8987.009	3.03094	0.63683	0.40974	0.89862	0.13046	1.72803	
i1	13.09535	15.07244	900.3202	7268.201	3.96863	0.85073	0.56843	0.96087	0.11507	0.17626	
i1	13.13352	12.76657	673.1209	8708.213	11.95542	0.63559	0.24793	0.69092	0.27881	1.55128	
i1	13.17445	1.25743	1780.664	6801.053	16.6138	0.9646	0.20778	0.16593	0.42964	0.76134	
i1	13.17745	25.85762	1798.89	4880.88	10.10423	0.11995	0.21788	0.99965	0.49152	0.72224	
i1	13.18624	11.57614	1650.294	4015.485	3.15708	0.40912	0.81847	0.27789	0.01719	0.71183	
i1	13.1916	13.86432	1047.19	9901.015	19.3705	0.26791	0.88118	0.08662	0.17625	1.45452	
i1	13.23833	12.09124	1376.632	5059.937	13.90645	0.15723	0.41985	0.81027	0.03162	0.67685	
i1	13.25548	5.37972	1554.681	10068.03	7.73019	0.83499	0.35354	0.15252	0.04727	0.63218	
i1	13.30633	5.29423	1639.533	9765.668	2.05234	0.7539	0.15382	0.92336	0.40659	0.82461	
i1	13.3714	9.13354	1692.144	4170.507	12.65998	0.52664	0.36877	0.96907	0.14216	0.72376	
i1	13.40216	14.21533	1269.359	2240.414	8.48502	0.88041	0.84454	0.67566	0.00982	1.84362	
i1	13.50134	16.31428	604.8328	8799.538	8.62482	0.21275	0.5302	0.46111	0.02432	0.58235	
i1	13.58868	21.27868	1357.459	7986.294	18.75193	0.26679	0.228	0.23295	0.0772	0.85308	
i1	13.64817	14.39481	1823.363	3122.153	9.97763	0.34857	0.97738	0.29978	0.47592	1.98902	
i1	13.67034	28.36442	1283.882	4874.878	14.20575	0.93151	0.47508	0.17304	0.1925	0.93078	
i1	13.71677	8.49398	746.9813	2767.303	18.60518	0.18907	0.29905	0.06881	0.16596	0.75113	
i1	13.76631	27.87572	1756.181	5731.071	1.65526	0.37896	0.68841	0.00935	0.30487	1.21127	
i1	13.76671	25.10836	1323.856	6891.08	3.33317	0.31985	0.50531	0.53955	0.20866	1.67069	
i1	13.76721	26.56411	640.6384	3850.922	18.43	0.11831	0.3417	0.13854	0.04458	1.20095	
i1	13.81863	17.95095	1290.837	5175.533	19.28013	0.60554	0.69537	0.6159	0.28553	0.54251	
i1	13.84079	17.67286	653.8656	8964.519	2.92615	0.30284	0.11355	0.55172	0.38246	0.86473	
i1	13.8795	23.32599	970.8271	6246.936	18.84962	0.30813	0.55106	0.20801	0.1849	1.18067	
i1	13.96035	26.63298	762.275	5103.795	5.47361	0.22327	0.90768	0.89697	0.37643	0.93698	
i1	13.97718	29.25753	565.1219	4785.141	15.15826	0.23031	0.54656	0.76022	0.34826	0.5222	
i1	13.99645	3.42381	546.4452	6820.494	11.72371	0.97338	0.76395	0.06558	0.08921	0.21503	
i1	14.06204	29.62061	1987.12	9744.183	7.12997	0.30418	0.97095	0.22005	0.06192	1.44117	
i1	14.1309	9.46983	1542.478	8831.441	11.69445	0.49614	0.88907	0.05904	0.10019	1.14652	
i1	14.16292	12.396	1485.261	5188.174	18.0893	0.29912	0.38937	0.63716	0.14341	0.99991	
i1	14.23739	28.33944	1230.31	8872.52	15.69656	0.82855	0.96666	0.74123	0.01478	0.17359	
i1	14.28358	21.82488	1068.288	3786.492	9.55107	0.94755	0.63726	0.3268	0.00038	1.59467	
i1	14.37359	10.30647	785.4539	7113.612	13.76841	0.18077	0.80034	0.99355	0.36345	0.12995	
i1	14.42295	14.67578	511.5741	11018.99	4.94573	0.8031	0.81089	0.17063	0.26122	1.63887	
i1	14.4487	29.54366	1306.304	7966.991	3.68024	0.98883	0.62021	0.73802	0.1572	1.15755	
i1	14.50224	7.21939	1849.53	8871.259	15.65597	0.61454	0.83386	0.54952	0.28263	1.08461	
i1	14.56369	2.704	520.8217	7914.507	1.74357	0.2994	0.46309	0.82901	0.19609	1.85176	
i1	14.62854	19.83848	1865.214	3930.449	6.43181	0.14609	0.25622	0.86389	0.39462	0.97595	
i1	14.67281	10.41315	1553.656	5165.386	1.95483	0.52642	0.92265	0.86566	0.01166	0.95863	
i1	14.71361	19.49674	1307.111	6021.632	5.94057	0.61949	0.67905	0.66346	0.20311	0.07114	
i1	14.77255	2.58557	1527.76	6873.521	5.57257	0.97395	0.59562	0.41424	0.41747	0.67984	
i1	14.86277	9.0508	1496.767	7870.895	12.77934	0.74329	0.17061	0.53403	0.29021	0.20356	
i1	14.86411	29.66307	1609.4	7141.728	8.79421	0.99967	0.21576	0.05361	0.33155	1.0697	
i1	14.87304	8.32048	1384.283	9181.451	15.28632	0.84717	0.77087	0.3026	0.12221	1.16073	
i1	14.9373	5.25259	1786.967	4999.592	15.27461	0.53015	0.11962	0.82975	0.00598	1.20444	
i1	15.03045	1.73396	1385.904	8225.833	11.95775	0.10074	0.70369	0.70535	0.02722	0.66771	
i1	15.05448	5.16502	1379.431	9960.306	18.44159	0.40438	0.69391	0.66339	0.3204	1.80865	
i1	15.07886	9.21632	576.4501	3039.091	12.21672	0.82204	0.62171	0.61215	0.31601	1.18329	
i1	15.10031	17.34296	1425.433	9846.62	5.45903	0.27431	0.82522	0.90545	0.44951	1.72047	
i1	15.12425	5.03742	505.7874	9954.408	19.40983	0.92965	0.24742	0.62884	0.29262	1.60919	
i1	15.17757	25.04065	631.8759	7812.781	18.68374	0.71044	0.44775	0.5104	0.14521	0.03682	
i1	15.18778	15.63908	1372.939	8961.422	6.88565	0.83498	0.92141	0.11557	0.36105	1.62342	
i1	15.28536	28.88078	1926.395	11234.22	15.95305	0.92788	0.91135	0.9508	0.27435	0.97347	
i1	15.3609	3.37433	973.5818	10091.6	13.6541	0.3218	0.56942	0.0524	0.37842	1.62401	
i1	15.36799	25.90794	975.2023	8181.306	11.98007	0.66392	0.52247	0.49058	0.37107	0.38302	
i1	15.39823	21.82057	729.3754	4746.918	14.25471	0.94593	0.25578	0.59912	0.44536	1.44359	
i1	15.40682	19.73726	1705.505	5969.407	10.29906	0.52271	0.68322	0.01101	0.26104	0.80973	
i1	15.48912	18.19362	895.6383	3215.342	5.66737	0.85749	0.78975	0.71506	0.16612	1.01706	
i1	15.57978	19.40131	839.721	2811.078	17.86721	0.93169	0.99947	0.06084	0.26161	1.78026	
i1	15.65805	18.66298	1304.364	7887.891	1.20219	0.1231	0.15038	0.65866	0.01834	1.15611	
i1	15.66441	25.9309	756.4061	5125.645	19.99051	0.47493	0.25205	0.76589	0.06583	1.00236	
i1	15.69186	2.10863	703.5582	6975.043	2.8567	0.12111	0.4825	0.09713	0.04214	1.89642	
i1	15.79059	26.14075	1335.919	7097.62	9.61129	0.61113	0.59426	0.5092	0.11329	1.17169	
i1	15.79933	9.41302	1168.299	4784.664	12.73034	0.50053	0.70731	0.78633	0.10546	1.61288	
i1	15.82809	15.07479	1767	6105.173	19.73847	0.94815	0.502	0.41123	0.01976	1.0619	
i1	15.86404	1.77674	1096.811	11053.6	11.45551	0.86599	0.53618	0.09946	0.18015	1.42244	
i1	15.93257	13.97934	501.9886	3156.324	14.40943	0.65684	0.61829	0.38054	0.20252	1.57359	
i1	15.95128	21.08373	908.1997	2161.3	3.19928	0.33253	0.97663	0.56241	0.3348	0.02712	
i1	15.96063	1.84215	560.514	6952.501	18.96944	0.63157	0.40811	0.4304	0.34505	1.40529	
i1	15.9748	11.88674	725.3124	3215.532	10.61869	0.87037	0.78549	0.08212	0.11826	0.3334	
i1	16.06169	13.28136	1788.862	3203.333	9.64775	0.97749	0.45948	0.42918	0.2687	0.13804	
i1	16.10597	19.29242	647.0862	6925.288	3.31825	0.13944	0.16634	0.46435	0.23711	1.52762	
i1	16.12268	18.85941	708.8247	5089.83	15.41702	0.68092	0.25586	0.52045	0.36379	0.81937	
i1	16.1914	18.29862	1749.772	7755.64	15.01355	0.35949	0.56925	0.13697	0.35875	0.11759	
i1	16.21201	5.6472	1534.349	5026.785	13.2233	0.83042	0.41308	0.71705	0.13797	1.64417	
i1	16.2601	13.84499	1156.892	8132.334	15.4426	0.27705	0.33898	0.93331	0.35859	1.98625	
i1	16.29441	12.72531	1384.443	3880.937	19.06356	0.39447	0.51805	0.4721	0.23208	0.36403	
i1	16.3475	20.4344	1013.393	4102.245	19.50984	0.98703	0.12883	0.32207	0.35132	0.61594	
i1	16.36192	6.32149	1626.352	7954.684	16.26792	0.55993	0.80092	0.06911	0.22217	0.99195	
i1	16.36815	23.83307	1850.441	8815.665	19.30701	0.86591	0.98115	0.42803	0.16155	0.88642	
i1	16.42916	25.76598	670.044	11866.12	2.4147	0.17881	0.94411	0.1065	0.20482	1.28108	
i1	16.47061	17.05993	1736.062	3826.992	3.58162	0.66485	0.70877	0.91468	0.34837	0.24151	
i1	16.51168	23.01009	1862.156	5070.145	8.80589	0.88447	0.24576	0.38989	0.14983	0.97012	
i1	16.59499	27.38154	1008.587	11875.89	17.3783	0.47216	0.13062	0.79992	0.26001	0.88732	
i1	16.63904	28.09987	1996.177	4841.954	2.89709	0.21999	0.9029	0.77625	0.024	1.17769	
i1	16.72874	14.30098	1021.722	10155.93	15.62238	0.78279	0.70907	0.93155	0.07427	1.95282	
i1	16.77041	29.46749	1829.174	9916.345	18.63388	0.77332	0.25226	0.96213	0.27402	1.37839	
i1	16.81099	29.66669	1435.509	6064.264	5.80712	0.75117	0.58291	0.14512	0.24989	1.16914	
i1	16.88439	12.50674	564.8337	2883.082	4.83607	0.83154	0.85639	0.87864	0.37219	1.97794	
i1	16.9699	5.66847	1955.915	9877.748	18.41632	0.90884	0.54037	0.08583	0.43042	0.07469	
i1	17.0474	8.73198	538.7796	6054.693	13.72729	0.35097	0.21	0.20642	0.21199	1.24398	
i1	17.1265	5.58053	528.1615	10901.76	5.55491	0.29861	0.68233	0.08017	0.04966	0.78281	
i1	17.13342	28.67666	1328.58	2131.92	14.21516	0.52213	0.94461	0.18483	0.27743	1.59858	
i1	17.15565	10.56685	598.8648	4775.025	14.84319	0.76219	0.5742	0.85081	0.47109	1.90175	
i1	17.20293	22.26215	663.2341	7062.388	11.78039	0.4137	0.74102	0.21442	0.21436	1.62312	
i1	17.26352	15.43789	1648.891	3792.374	11.21451	0.51532	0.66452	0.47606	0.32315	0.36423	
i1	17.29106	26.18578	1268.011	5782.401	3.21365	0.31654	0.16933	0.6434	0.0457	0.03843	
i1	17.35049	17.36177	1628.592	9208.573	2.05963	0.38781	0.14649	0.76801	0.2671	0.96074	
i1	17.40845	5.06097	1967.344	5809.895	6.6667	0.56425	0.82627	0.9255	0.49595	0.90652	
i1	17.41922	8.75021	982.6007	8803.349	12.5617	0.49442	0.8742	0.68554	0.04082	1.90324	
i1	17.4897	20.60154	1273.729	6914.27	8.20121	0.61443	0.79924	0.43066	0.1698	0.62228	
i1	17.5808	27.65609	1176.762	11807.87	6.02885	0.77448	0.46459	0.07164	0.33746	0.79399	
i1	17.63329	23.69345	1496.365	11056.75	8.64091	0.34548	0.35639	0.26237	0.47915	0.73303	
i1	17.6547	20.22843	563.646	9930.973	3.28382	0.4793	0.37126	0.89714	0.42605	1.282	
i1	17.67554	23.13096	1340.265	9033.871	13.39558	0.84237	0.46799	0.0575	0.44825	0.16759	
i1	17.72099	13.22034	1799.49	3044.593	6.09244	0.34163	0.45234	0.5529	0.26543	0.69956	
i1	17.81293	22.6004	519.2456	12213.54	10.01838	0.21973	0.44496	0.77605	0.01508	0.47078	
i1	17.85464	7.9149	1997.788	12855.54	18.06005	0.68583	0.82187	0.30677	0.35421	1.39715	
i1	17.8937	5.72446	679.9457	4839.656	6.35129	0.44919	0.57284	0.67314	0.47044	0.11245	
i1	17.896	25.94859	1701.597	2071.765	16.62065	0.34814	0.2519	0.20542	0.02588	0.39789	
i1	17.94009	14.5957	1156.085	6860.978	9.47485	0.40176	0.18124	0.24812	0.32103	1.59737	
i1	18.03476	1.94613	1942.393	2216.918	6.50083	0.31892	0.50918	0.81489	0.45819	0.79106	
i1	18.12187	28.23951	883.7428	9150.911	19.52576	0.17017	0.9531	0.14382	0.1417	1.99932	
i1	18.15615	22.00194	1202.716	10819.74	4.10732	0.92307	0.2039	0.25381	0.08132	1.515	
i1	18.16141	4.171	1685.187	1952.296	4.34412	0.17168	0.33159	0.63065	0.44727	0.34741	
i1	18.16404	23.20371	669.4965	4970.203	9.31864	0.17923	0.42399	0.38572	0.11593	1.28675	
i1	18.20258	17.66393	1051.371	11189.13	7.74065	0.57801	0.79154	0.47021	0.39246	1.86205	
i1	18.22536	25.2851	560.5525	1967.712	17.17853	0.29474	0.18773	0.10883	0.42351	1.98402	
i1	18.25362	26.32329	1636.482	6099.106	3.94942	0.27593	0.53521	0.51522	0.2906	1.43085	
i1	18.26949	29.03062	935.0619	7881.739	16.58813	0.68033	0.15157	0.5888	0.05751	1.68445	
i1	18.32148	10.93931	1519.464	8053.255	7.85084	0.57803	0.79891	0.45805	0.31999	1.2472	
i1	18.36649	27.75264	1245.227	4037.718	7.04266	0.68685	0.46287	0.8016	0.08363	1.96877	
i1	18.4182	10.44991	1926.439	10994.98	17.18861	0.79425	0.50669	0.90933	0.1801	1.13381	
i1	18.49336	26.52059	1864.457	6861.666	9.36413	0.34319	0.96611	0.21679	0.36413	1.20463	
i1	18.5774	6.1711	1287.229	5829.324	8.3345	0.85857	0.99033	0.78922	0.32223	0.31305	
i1	18.65476	5.68299	1223.576	10048.37	19.40244	0.40097	0.54635	0.42043	0.12187	1.71228	
i1	18.75349	29.86366	1604.243	12070.02	9.10342	0.25874	0.25046	0.38884	0.19658	1.79087	
i1	18.85261	7.77316	610.6235	7886.213	11.84453	0.5138	0.42294	0.56002	0.1245	0.00656	
i1	18.92427	1.65525	747.1467	3994.841	15.19598	0.21998	0.58001	0.24311	0.27687	1.55419	
i1	18.9342	16.69116	1658.587	11803.75	9.32285	0.279	0.11061	0.60522	0.29386	0.80991	
i1	18.98427	17.78743	1457.769	8179.946	2.80211	0.28835	0.13076	0.45367	0.38465	0.56635	
i1	19.02997	15.08964	958.6544	9006.411	14.01086	0.14763	0.77953	0.21813	0.14802	0.61755	
i1	19.12949	12.46312	1774.776	10914.08	5.3831	0.35911	0.96985	0.24248	0.44656	1.10846	
i1	19.19424	12.41954	699.6565	5012.423	19.39551	0.30516	0.5457	0.00237	0.34081	0.52905	
i1	19.2228	5.01882	1625.562	8880.742	15.44569	0.49164	0.67981	0.51533	0.32664	1.88054	
i1	19.30521	19.80681	1003.327	9888.394	8.90639	0.60962	0.96567	0.38263	0.40436	1.70995	
i1	19.3989	14.22839	873.1252	2166.711	15.09985	0.29524	0.36812	0.23732	0.10965	1.95907	
i1	19.44909	15.64051	677.1763	4856.754	2.82699	0.89058	0.71864	0.7404	0.19687	0.68133	
i1	19.51716	7.31789	1983.762	1905.675	17.94453	0.46477	0.62421	0.85367	0.39396	0.78236	
i1	19.58803	22.01875	1770.994	13105.66	16.10015	0.63048	0.2569	0.09266	0.41337	0.78726	
i1	19.59526	10.52924	1847.716	3954.005	12.03549	0.99517	0.16186	0.26819	0.36752	0.92496	
i1	19.65615	13.05526	1520.505	8957.513	9.20643	0.61494	0.103	0.01438	0.21291	1.58252	
i1	19.69671	4.89963	1274.068	4865.832	2.74543	0.37971	0.85808	0.26619	0.20172	1.33812	
i1	19.7627	14.7936	1996.482	8162.778	13.65311	0.62062	0.59765	0.73468	0.42333	0.57594	
i1	19.78242	14.21006	1555.503	12143.78	2.01747	0.22203	0.50469	0.05688	0.07498	1.75096	
i1	19.86724	17.11005	514.922	6014.691	16.35967	0.19163	0.70748	0.65072	0.184	0.15685	
i1	19.89922	1.80715	1331.103	5174.135	12.1366	0.29802	0.90631	0.13908	0.47735	1.48513	
i1	19.94193	5.40408	797.1246	3051.415	1.55789	0.32647	0.33967	0.47901	0.15426	0.83253	
i1	19.97739	5.54319	1957.675	6019.983	10.89618	0.80217	0.51963	0.19583	0.21545	1.66852	
i1	20.00482	22.7697	1793.139	11946.01	2.2941	0.50341	0.14351	0.96401	0.29365	0.00611	
i1	20.07548	1.41616	732.3762	12940.93	3.75623	0.26585	0.24066	0.41137	0.33165	0.92962	
i1	20.15824	1.51585	1432.208	11834.2	8.26235	0.22809	0.62164	0.84848	0.16908	0.02101	
i1	20.22652	18.75998	1641.775	8132.176	9.37406	0.84636	0.99376	0.48909	0.39665	1.16074	
i1	20.27574	15.49654	1392.078	9877.364	8.68624	0.76581	0.84821	0.56083	0.07557	0.98927	
i1	20.27831	29.38461	1268.633	9877.907	15.78567	0.90519	0.81049	0.35779	0.37157	0.25518	
i1	20.31515	13.35038	1610.007	3038.204	19.44348	0.26267	0.9629	0.96377	0.33492	1.50416	
i1	20.36957	5.69727	877.9415	3080.552	16.37164	0.69085	0.89078	0.64037	0.10867	0.05959	
i1	20.38308	8.04621	512.8596	9891.086	17.91164	0.80809	0.58787	0.67952	0.07228	0.57043	
i1	20.46379	15.87288	1566.633	8158.479	13.20445	0.71362	0.75508	0.60111	0.32279	0.79539	
i1	20.49912	6.50167	1339.507	9068.586	7.24289	0.43183	0.33549	0.20722	0.00454	0.95797	
i1	20.52283	5.17844	1582.94	4851.044	16.03875	0.65084	0.12911	0.33359	0.14578	0.35382	
i1	20.58471	3.8618	1534.652	5882.69	13.27023	0.3989	0.11052	0.37366	0.46661	1.31453	
i1	20.66185	9.30607	1770.465	5890.911	17.93986	0.25799	0.72976	0.15323	0.19138	1.41763	
i1	20.72508	18.97354	1779.35	5998.958	17.44185	0.67997	0.9696	0.89771	0.489	0.51558	
i1	20.73255	18.30755	1034.707	11110.3	18.60742	0.10205	0.18685	0.9384	0.18797	0.05943	
i1	20.79212	5.27167	974.1992	7053.631	10.0883	0.28693	0.65637	0.17807	0.18047	0.00191	
i1	20.88081	29.80123	1431.101	11015.45	7.59908	0.53749	0.44578	0.31354	0.1919	0.72441	
i1	20.93795	14.29434	1938.525	13835.5	5.23346	0.89715	0.93707	0.31931	0.41206	0.61202	
i1	20.97286	13.17378	1179.963	10033.53	17.38608	0.93848	0.88558	0.48062	0.05486	0.46759	
i1	21.02102	29.90128	840.4109	2902.727	14.99125	0.61683	0.62956	0.12058	0.4439	1.94441	
i1	21.0693	14.31472	1145.947	7062.892	8.35163	0.6881	0.39477	0.317	0.48638	0.30329	
i1	21.1316	10.33162	1357.149	2124.48	19.75183	0.49047	0.10716	0.8598	0.45724	0.23534	
i1	21.14097	12.48531	671.3978	5861.774	10.46867	0.86558	0.90532	0.08675	0.48561	1.56519	
i1	21.14688	14.16635	862.5888	7941.476	18.02046	0.66579	0.22873	0.22334	0.47283	0.23158	
i1	21.18438	17.49127	1156.353	13960.37	13.25468	0.48206	0.44225	0.65294	0.14215	0.5895	
i1	21.26144	11.95925	1536.191	13033.86	14.2704	0.27023	0.76197	0.59324	0.13795	1.4135	
i1	21.29903	10.71078	741.1436	9852.378	16.66443	0.15092	0.3216	0.96748	0.13996	0.38374	
i1	21.30737	19.99208	1640.804	8091.089	12.42503	0.46497	0.95081	0.98159	0.02923	0.4593	
i1	21.33501	25.0431	1411.336	14076.42	14.56503	0.3754	0.24065	0.44947	0.44962	0.86436	
i1	21.35064	8.97721	1650.549	5853.927	17.96015	0.63233	0.4362	0.13886	0.27948	1.30695	
i1	21.38372	19.62443	962.5617	2849.632	4.09809	0.91872	0.5471	0.1084	0.44564	1.11049	
i1	21.41753	5.86121	1076.474	13993.62	3.56053	0.18844	0.32645	0.29105	0.27387	0.3017	
i1	21.48986	21.41485	1138.887	7966.663	1.39796	0.38671	0.17356	0.39451	0.22871	1.28138	
i1	21.49467	23.85628	924.3665	6032.998	17.70881	0.50137	0.33944	0.37619	0.27718	0.31467	
i1	21.58781	26.88021	987.4416	5857.412	16.92258	0.51375	0.47262	0.08964	0.37539	1.92351	
i1	21.61187	14.74591	1498.573	10097.4	19.32084	0.71799	0.98648	0.04599	0.04058	0.88479	
i1	21.68054	4.74531	845.8159	14138.09	10.22459	0.19896	0.474	0.75155	0.24307	1.93985	
i1	21.77143	13.10997	1793.521	4147.215	14.93342	0.73034	0.72422	0.14736	0.39501	0.88869	
i1	21.78235	1.88465	1877.512	11944.33	14.24143	0.89434	0.51534	0.68189	0.46429	1.08531	
i1	21.79479	18.84264	1507.703	6034.797	12.1122	0.24158	0.51831	0.00041	0.45443	1.90187	
i1	21.89182	24.71462	1052.784	12891.54	1.98026	0.19167	0.57976	0.74516	0.12461	0.64616	
i1	21.91078	11.39148	1030.377	2917.42	3.5299	0.14545	0.9914	0.59464	0.3662	1.83806	
i1	21.92452	25.84389	1301.441	12109.04	5.01888	0.20723	0.96976	0.67631	0.05978	1.75052	
i1	21.98725	3.60695	1539.51	14979.81	18.529	0.77014	0.18787	0.45564	0.24488	0.69369	
i1	22.06512	20.69892	1557.759	3020.625	15.95535	0.85449	0.26453	0.77757	0.21648	1.8304	
i1	22.13478	17.53745	1657.832	4131.764	8.20768	0.98507	0.41504	0.34575	0.32986	0.9392	
i1	22.15689	9.32196	1339.242	13965.49	6.37194	0.53387	0.69276	0.38036	0.46886	0.29677	
i1	22.22961	21.77661	1741.486	7069.797	17.12605	0.6533	0.34364	0.03155	0.19618	1.40734	
i1	22.32429	3.57958	910.8923	11071.47	7.07707	0.68795	0.73184	0.66989	0.49952	0.72352	
i1	22.33825	7.38137	1473.09	10989.88	3.54731	0.93831	0.26295	0.79269	0.15591	0.23754	
i1	22.43236	2.13194	1752.807	11992.15	9.95687	0.71555	0.44516	0.74212	0.35775	1.55173	
i1	22.47694	20.20492	1797.221	11089.6	8.23663	0.26619	0.4357	0.08292	0.42727	0.74407	
i1	22.52141	29.82703	1388.122	2147.994	14.16733	0.75354	0.12238	0.87407	0.25942	0.67338	
i1	22.62069	14.33747	1063.586	12964.62	5.34423	0.86242	0.56079	0.61216	0.29463	0.45497	
i1	22.6595	2.01655	1834.582	4926.512	15.34072	0.34354	0.49374	0.12778	0.17676	0.58408	
i1	22.70949	24.14775	929.1149	2135.167	17.94053	0.98118	0.83624	0.91648	0.42658	0.67376	
i1	22.73481	25.53429	1695.19	10027.28	13.8071	0.12289	0.52843	0.18605	0.3188	0.13058	
i1	22.77617	1.74276	650.5161	5135.427	6.29047	0.86961	0.61647	0.71594	0.49145	1.85473	
i1	22.77698	14.99843	1588.347	5097.693	11.91731	0.65545	0.34584	0.39264	0.26682	0.25264	
i1	22.84993	23.81763	1958.492	8902.81	8.89843	0.68175	0.59657	0.89174	0.41622	0.37868	
i1	22.94563	8.13311	822.4298	1987.144	11.43525	0.54406	0.92124	0.12307	0.10467	1.79077	
i1	22.95068	7.30222	1067.134	12074.18	10.71612	0.95742	0.45386	0.78453	0.17266	1.85365	
i1	23.04177	3.17032	1570.46	13954.77	12.42183	0.21641	0.5766	0.1529	0.01054	0.72399	
i1	23.076	29.36522	1411.944	9042.271	1.67417	0.24147	0.14553	0.94797	0.14013	0.51985	
i1	23.16034	10.59033	1215.868	4085.761	3.02742	0.98976	0.25672	0.49988	0.38657	1.03891	
i1	23.20302	20.83567	1391.44	3037.098	11.77603	0.2759	0.34273	0.09672	0.17417	0.58156	
i1	23.2489	21.02669	903.3352	2017.141	5.70755	0.37394	0.30147	0.29835	0.12617	1.00824	
i1	23.30473	3.77543	1752.23	1892.497	7.02589	0.94737	0.12173	0.49128	0.22071	1.59458	
i1	23.30581	26.17547	1221.92	9972.763	1.1609	0.1436	0.82043	0.27816	0.07258	0.29763	
i1	23.36271	18.51214	1759.082	13084.6	13.74025	0.17844	0.22799	0.8944	0.19275	0.78911	
i1	23.40257	28.36992	1235.386	4131.008	19.60703	0.82667	0.25738	0.00346	0.14935	1.23255	
i1	23.48265	9.97356	1226.592	5054.301	18.37484	0.54358	0.39743	0.71494	0.38551	0.95126	
i1	23.56903	10.85915	619.2486	11108.44	4.37828	0.77503	0.81127	0.32001	0.32222	0.35161	
i1	23.64049	2.24569	679.3906	4018.605	6.24956	0.18902	0.11101	0.45116	0.05119	0.62185	
i1	23.64724	27.19078	1430.535	9052.158	4.51816	0.58134	0.14022	0.51564	0.12488	1.63143	
i1	23.74637	4.29192	733.5308	2021.172	16.51645	0.40014	0.83873	0.60695	0.32675	0.9305	
i1	23.82465	11.67389	1262.306	14117.07	11.88482	0.80605	0.10113	0.58511	0.11783	0.20727	
i1	23.91425	9.78945	510.1444	8931.515	17.2433	0.27274	0.1461	0.8996	0.35379	0.60196	
i1	23.98578	21.26651	1121.74	14014.8	15.62275	0.30803	0.28405	0.59043	0.41905	1.71599	
i1	23.99136	19.00469	839.0924	9114.194	10.94076	0.81905	0.41354	0.52446	0.19203	1.16806	
i1	24.05417	9.12289	1830.675	10885.16	16.13339	0.76782	0.8441	0.84771	0.32081	1.0687	
i1	24.06905	11.35133	849.7954	9114.854	5.33096	0.10253	0.8149	0.43244	0.29662	1.26486	
i1	24.0981	19.81884	879.9207	8942.434	5.04337	0.79883	0.3839	0.56119	0.15047	1.39901	
i1	24.11263	27.94167	1969.409	1116.649	11.71362	0.79849	0.79693	0.39066	0.31191	0.83198	
i1	24.20513	23.40253	1659.4	3089.568	7.37799	0.10079	0.24492	0.13001	0.21666	1.50853	
i1	24.28138	21.98891	1104.787	1049.076	5.56482	0.6544	0.81298	0.5557	0.08859	0.18628	
i1	24.30691	10.34987	533.2413	4886.73	7.74019	0.62743	0.10982	0.12911	0.48835	1.26945	
i1	24.36142	27.14923	1110.836	5951.59	2.13813	0.76862	0.38702	0.22092	0.43646	1.50447	
i1	24.45894	19.42562	1213.983	6935.626	13.37073	0.74462	0.99494	0.44329	0.13597	0.34313	
i1	24.51259	16.28723	1240.963	9115.533	15.47718	0.86385	0.23017	0.77287	0.48892	0.24264	
i1	24.55336	16.16514	534.5246	13101.19	16.97846	0.17463	0.60195	0.15989	0.15192	0.86129	
i1	24.64457	9.09174	599.0161	6976.418	13.49067	0.74539	0.19392	0.65178	0.0802	0.75258	
i1	24.72691	21.20799	1855.155	5957.531	5.85297	0.69885	0.24944	0.40005	0.21913	0.28776	
i1	24.77905	25.52974	1500.222	9075.239	13.55269	0.55701	0.66457	0.21839	0.33384	1.86228	
i1	24.84396	17.81396	815.2483	11999.41	19.3901	0.88081	0.48893	0.07225	0.25968	1.18508	
i1	24.88882	10.93823	934.0536	6080.913	13.54039	0.59031	0.11563	0.82607	0.47242	0.91127	
i1	24.98581	14.51988	952.2309	10960.65	1.20112	0.96594	0.23009	0.63789	0.09027	1.62444	
i1	25.04272	25.0578	1088.015	13014.2	11.34786	0.42392	0.68208	0.97677	0.21608	0.33222	
i1	25.09966	26.54035	1263.212	14071.79	5.42092	0.25195	0.46312	0.25005	0.49745	0.69661	
i1	25.17023	28.98036	1721.764	992.8662	12.43039	0.84259	0.9724	0.74615	0.23149	0.29975	
i1	25.22607	1.92821	1969.18	15964.14	16.41277	0.57167	0.37925	0.45796	0.25042	1.48489	
i1	25.28848	3.03468	1434.717	2987.231	18.64802	0.87024	0.37154	0.33231	0.05294	0.5932	
i1	25.35655	24.53534	892.1631	8932.981	16.55601	0.87674	0.3882	0.78807	0.30459	1.56641	
i1	25.45034	5.85894	1722.821	15084.16	3.24053	0.66377	0.49732	0.42821	0.04219	1.88464	
i1	25.46741	21.54481	518.7203	13092.17	16.98507	0.94719	0.68466	0.14303	0.13682	1.51099	
